iteration,find_best_us,split_us,update_info_us,total_us,active_faces,n_vertices,cascade_activations,faces_created,edges_created,add_face_calls,update_info_calls
14196,1.487,306.761,11.196,319.529,112355,225142,10,264,220,132,152
14197,0.266,223.226,8.239,231.839,112373,225178,8,216,180,108,125
14198,31953.9,146.812,44.524,32145.4,112375,225182,0,24,20,12,16
14199,0.621,361.314,0.772,362.787,112383,225198,3,96,80,48,55
14200,1.553,410.565,12.72,425.049,112389,225210,2,72,60,36,47
14201,0.2,125.203,12.789,138.286,112393,225218,1,48,40,24,31
14202,0.05,249.227,13.64,263.004,112401,225234,3,96,80,48,58
14203,0.105,188.697,13.195,202.088,112409,225250,3,96,80,48,58
14204,0.168,416.656,14.602,431.521,112423,225278,6,168,140,84,98
14205,0.152,213.092,12.108,225.455,112431,225294,3,96,80,48,58
14206,0.048,78.739,10.962,89.842,112435,225302,1,48,40,24,31
14207,0.118,157.811,0.4,158.404,112443,225318,3,96,80,48,55
14208,0.051,317.083,5.772,322.993,112459,225350,7,192,160,96,116
14209,0.124,118.157,0.502,118.853,112463,225358,1,48,40,24,28
14210,0.056,353.35,12.034,365.53,112475,225382,5,144,120,72,86
14211,0.046,143.337,11.525,154.993,112481,225394,2,72,60,36,43
14212,0.045,366.119,12.691,378.941,112495,225422,6,168,140,84,104
14213,0.079,179.006,11.105,190.272,112505,225442,4,120,100,60,71
14214,0.044,276.893,5.251,282.269,112525,225482,9,240,200,120,137
14215,0.045,114.415,6.468,121.009,112533,225498,3,96,80,48,55
14216,0.045,119.563,0.369,120.046,112543,225518,4,120,100,60,70
14217,0.082,94.652,5.334,100.148,112553,225538,4,120,100,60,70
14218,0.044,419.308,7.835,427.273,112569,225570,7,192,160,96,119
14219,0.046,292.713,0.346,293.177,112581,225594,5,144,120,72,82
14220,0.045,84.819,7.97,92.913,112585,225602,1,48,40,24,31
14221,0.08,977.582,11.856,989.607,112601,225634,7,192,160,96,119
14222,0.711,925.54,0.664,927,112611,225654,4,120,100,60,70
14223,0.34,736.499,39.956,776.887,112623,225678,5,144,120,72,86
14224,0.446,197.025,10.991,208.556,112627,225686,1,48,40,24,31
14225,1.377,1048.44,25.661,1075.67,112641,225714,6,168,140,84,97
14226,0.528,314.669,0.408,315.686,112651,225734,4,120,100,60,70
14227,0.059,330.886,10.395,341.427,112661,225754,4,120,100,60,70
14228,0.125,678.279,0.484,678.967,112671,225774,4,120,100,60,70
14229,0.433,561.99,10.271,572.783,112687,225806,7,192,160,96,113
14230,0.468,563.492,18.916,582.962,112701,225834,6,168,140,84,101
14231,0.442,814.666,9.364,824.559,112721,225874,9,240,200,120,139
14232,0.556,502.369,0.724,503.734,112731,225894,4,120,100,60,70
14233,0.849,259.547,6.999,267.495,112741,225914,4,120,100,60,73
14234,0.084,570.093,0.858,571.119,112751,225934,4,120,100,60,70
14235,0.488,457.34,21.086,479.012,112761,225954,4,120,100,60,73
14236,0.53,281.512,0.395,282.526,112771,225974,4,120,100,60,70
14237,0.18,645.808,7.065,653.193,112787,226006,7,192,160,96,116
14238,0.455,89.595,5.937,96.076,112791,226014,1,48,40,24,31
14239,0.157,1195.74,34.693,1230.7,112807,226046,7,192,160,96,113
14240,0.573,468.71,37.192,506.562,112817,226066,4,120,100,60,74
14241,0.277,985.021,16.429,1001.83,112833,226098,7,192,160,96,113
14242,0.749,566.619,0.47,567.923,112843,226118,4,120,100,60,70
14243,1.354,231.834,6.825,240.418,112851,226134,3,96,80,48,58
14244,0.097,636.685,0.704,637.581,112859,226150,3,96,80,48,58
14245,36346,331.655,1.08,36678.9,112863,226158,1,48,40,24,28
14246,0.513,371.639,1.175,373.416,112869,226170,2,72,60,36,43
14247,0.054,305.152,16.703,322.009,112875,226182,2,72,60,36,43
14248,1.29,737.875,15.414,754.782,112891,226214,7,192,160,96,113
14249,32892.4,139.82,41.793,33074.2,112893,226218,0,24,20,12,16
14250,0.446,457.404,13.954,471.893,112907,226246,6,168,140,84,98
14251,0.198,211.196,11.373,222.859,112915,226262,3,96,80,48,55
14252,0.122,151.515,12.561,164.29,112919,226270,1,48,40,24,31
14253,0.139,411.374,8.749,420.35,112931,226294,5,144,120,72,89
14254,0.112,264.222,0.404,264.824,112943,226318,5,144,120,72,82
14255,0.079,0.123,28.097,28.392,112943,226318,0,0,0,0,6
14256,0.336,412.368,11.163,423.961,112955,226342,5,144,120,72,86
14257,0.104,219.929,12.973,233.095,112963,226358,3,96,80,48,59
14258,0.112,196.68,6.089,202.972,112971,226374,3,96,80,48,59
14259,0.079,249.982,6.565,256.713,112981,226394,4,120,100,60,74
14260,0.052,192.609,10.497,203.245,112991,226414,4,120,100,60,74
14261,0.213,271.283,19.323,290.916,112999,226430,3,96,80,48,58
14262,0.322,219.433,15.121,234.969,113005,226442,2,72,60,36,43
14263,0.162,445.523,9.042,454.83,113021,226474,7,192,160,96,119
14264,0.342,207.484,0.403,208.308,113029,226490,3,96,80,48,55
14265,0.116,262.062,12.328,274.596,113037,226506,3,96,80,48,62
14266,0.124,135.68,6.289,142.185,113043,226518,2,72,60,36,47
14267,0.086,92.267,6.878,99.323,113049,226530,2,72,60,36,47
14268,0.051,95.789,13.322,109.242,113055,226542,2,72,60,36,43
14269,0.269,312.878,18.934,332.174,113065,226562,4,120,100,60,70
14270,0.278,221.467,15.825,237.658,113071,226574,2,72,60,36,43
14271,0.322,350.49,14.246,365.145,113081,226594,4,120,100,60,74
14272,35541.2,118.81,43.054,35703.3,113083,226598,0,24,20,12,16
14273,0.341,398.773,13.141,412.339,113097,226626,6,168,140,84,98
14274,0.101,218.09,9.294,227.569,113107,226646,4,120,100,60,74
14275,0.096,219.036,9.225,228.448,113115,226662,3,96,80,48,59
14276,0.113,119.1,0.356,119.642,113121,226674,2,72,60,36,40
14277,0.237,156.009,0.49,156.805,113125,226682,1,48,40,24,28
14278,0.072,150.629,10.736,161.517,113131,226694,2,72,60,36,43
14279,0.249,218.376,7.704,226.406,113139,226710,3,96,80,48,61
14280,0.103,239.688,16.61,256.485,113145,226722,2,72,60,36,43
14281,0.095,253.608,10.77,264.556,113153,226738,3,96,80,48,59
14282,0.205,286.093,11.199,297.582,113165,226762,5,144,120,72,86
14283,0.094,204.645,16.314,221.132,113175,226782,4,120,100,60,71
14284,0.091,282.688,5.031,288.008,113189,226810,6,168,140,84,104
14285,0.043,41.242,17.42,58.79,113191,226814,0,24,20,12,16
14286,0.071,69.893,11.293,81.341,113195,226822,1,48,40,24,31
14287,0.235,293.097,0.68,294.082,113203,226838,3,96,80,48,55
14288,0.159,78.523,35.183,113.938,113205,226842,0,24,20,12,16
14289,0.517,252.371,6.083,259.051,113215,226862,4,120,100,60,71
14290,34123,278.224,1.257,34402.6,113219,226870,1,48,40,24,28
14291,0.712,0.208,78.02,79.135,113219,226870,0,0,0,0,8
14292,31628.1,147.043,49.836,31825.1,113221,226874,0,24,20,12,16
14293,0.853,432.533,11.308,444.788,113233,226898,5,144,120,72,85
14294,0.175,300.859,9.509,310.644,113249,226930,7,192,160,96,113
14295,0.125,172.934,0.402,173.552,113257,226946,3,96,80,48,55
14296,0.335,263.37,12.802,276.601,113263,226958,2,72,60,36,46
14297,0.053,425.401,11.449,437.004,113277,226986,6,168,140,84,98
14298,1.278,568.148,12.586,582.152,113289,227010,5,144,120,72,89
14299,0.308,212.123,11.918,224.459,113297,227026,3,96,80,48,62
14300,1.452,400.346,16.741,418.676,113307,227046,4,120,100,60,71
14301,33350.2,427.971,1.296,33779.6,113315,227062,3,96,80,48,55
14302,0.642,349.028,12.317,362.081,113325,227082,4,120,100,60,74
14303,0.358,0.086,45.753,46.301,113325,227082,0,0,0,0,8
14304,32142.5,145.549,47.683,32335.9,113327,227086,0,24,20,12,16
14305,0.436,545.272,13.629,559.436,113341,227114,6,168,140,84,98
14306,0.384,207.367,0.35,208.181,113351,227134,4,120,100,60,67
14307,0.076,177.629,9.646,187.452,113361,227154,4,120,100,60,67
14308,0.053,194.439,0.387,194.959,113371,227174,4,120,100,60,67
14309,0.145,255.2,7.659,263.093,113387,227206,7,192,160,96,113
14310,0.203,57.982,0.336,58.603,113391,227214,1,48,40,24,28
14311,0.051,286.449,6.742,293.34,113405,227242,6,168,140,84,100
14312,0.109,454.586,0.392,455.174,113423,227278,8,216,180,108,127
14313,0.164,73.569,6.687,80.519,113427,227286,1,48,40,24,31
14314,0.055,118.451,5.822,124.422,113437,227306,4,120,100,60,70
14315,0.051,226.499,6.511,233.153,113453,227338,7,192,160,96,119
14316,33250.8,120.788,35.888,33407.6,113455,227342,0,24,20,12,16
14317,1.42,138.625,0.381,140.535,113459,227350,1,48,40,24,28
14318,0.288,211.538,0.481,212.388,113465,227362,2,72,60,36,43
14319,0.215,147.737,0.421,148.452,113469,227370,1,48,40,24,28
14320,0.052,76.7,21.286,98.138,113471,227374,0,24,20,12,16
14321,0.125,122.107,0.506,122.826,113475,227382,1,48,40,24,28
14322,0.052,355.43,10.183,365.763,113487,227406,5,144,120,72,89
14323,33757.2,118.181,46.23,33921.8,113489,227410,0,24,20,12,16
14324,1.141,404.881,17.791,423.958,113497,227426,3,96,80,48,58
14325,0.196,379.98,11.843,392.101,113507,227446,4,120,100,60,74
14326,0.05,173.134,0.432,173.7,113513,227458,2,72,60,36,43
14327,0.046,163.866,0.613,164.6,113519,227470,2,72,60,36,43
14328,0.396,108.061,10.715,119.258,113523,227478,1,48,40,24,31
14329,0.061,123.865,6.997,131.008,113531,227494,3,96,80,48,59
14330,0.205,270.217,8.526,279.032,113543,227518,5,144,120,72,86
14331,0.289,250.938,5.571,256.878,113553,227538,4,120,100,60,74
14332,0.087,284.451,12.766,297.391,113561,227554,3,96,80,48,59
14333,0.204,255.959,9.709,265.958,113573,227578,5,144,120,72,89
14334,0.044,231.863,9.011,241,113585,227602,5,144,120,72,89
14335,29648.2,154.043,49.777,29852.2,113587,227606,0,24,20,12,16
14336,0.302,118.096,0.451,118.928,113591,227614,1,48,40,24,28
14337,0.061,213.494,7.82,221.478,113601,227634,4,120,100,60,70
14338,0.335,88.293,0.402,89.11,113605,227642,1,48,40,24,28
14339,0.085,164.684,6.235,171.096,113613,227658,3,96,80,48,58
14340,0.429,194.171,0.609,195.296,113617,227666,1,48,40,24,28
14341,0.42,575.186,12.969,588.672,113629,227690,5,144,120,72,86
14342,0.119,393.176,13.7,407.095,113639,227710,4,120,100,60,74
14343,0.251,171.535,0.378,172.244,113645,227722,2,72,60,36,43
14344,0.054,154.933,14.195,169.278,113649,227730,1,48,40,24,31
14345,0.322,219.935,0.373,220.71,113655,227742,2,72,60,36,43
14346,0.242,588.847,5.991,595.172,113677,227786,10,264,220,132,155
14347,0.237,344.153,7.242,351.723,113691,227814,6,168,140,84,97
14348,0.052,189.319,6.622,196.086,113707,227846,7,192,160,96,113
14349,0.052,336.612,9.628,346.385,113725,227882,8,216,180,108,128
14350,0.114,293.861,6.585,300.664,113743,227918,8,216,180,108,128
14351,0.087,184.476,5.426,190.08,113757,227946,6,168,140,84,104
14352,0.053,117.877,5.412,123.435,113767,227966,4,120,100,60,73
14353,0.052,141.51,0.38,142.029,113777,227986,4,120,100,60,73
14354,33949.8,111.323,37.83,34099.1,113779,227990,0,24,20,12,16
14355,28332.6,114.279,41.845,28488.9,113781,227994,0,24,20,12,16
14356,0.351,171.552,6.176,178.165,113791,228014,4,120,100,60,73
14357,0.054,143.69,0.343,144.165,113801,228034,4,120,100,60,73
14358,0.073,132.446,6.476,139.083,113811,228054,4,120,100,60,73
14359,0.306,149.389,0.299,150.075,113821,228074,4,120,100,60,73
14360,0.052,121.855,4.718,126.709,113831,228094,4,120,100,60,73
14361,0.126,74.747,30.392,105.411,113833,228098,0,24,20,12,16
14362,0.05,435.061,11.86,447.062,113845,228122,5,144,120,72,86
14363,0.302,0.16,47.206,47.758,113845,228122,0,0,0,0,7
14364,0.344,162.854,13.511,176.799,113849,228130,1,48,40,24,31
14365,0.157,505.738,8.35,514.332,113867,228166,8,216,180,108,128
14366,0.1,340.801,12.877,353.863,113879,228190,5,144,120,72,86
14367,0.112,171.121,0.431,171.74,113885,228202,2,72,60,36,43
14368,0.049,386.549,11.039,397.719,113897,228226,5,144,120,72,89
14369,0.222,399.341,12.065,411.715,113911,228254,6,168,140,84,104
14370,0.098,151.189,13.674,165.052,113919,228270,3,96,80,48,55
14371,0.052,142.122,5.78,148.04,113929,228290,4,120,100,60,74
14372,0.049,190.368,5.502,195.996,113939,228310,4,120,100,60,70
14373,0.05,248.008,0.342,248.477,113953,228338,6,168,140,84,94
14374,0.049,129.018,8.353,137.511,113963,228358,4,120,100,60,70
14375,0.087,0.063,20.845,21.086,113963,228358,0,0,0,0,6
14376,0.05,200.563,0.409,201.098,113971,228374,3,96,80,48,55
14377,0.051,114.948,8.091,123.178,113979,228390,3,96,80,48,59
14378,0.052,770.415,14.649,785.217,114003,228438,11,288,240,144,167
14379,0.861,72.87,34.413,108.25,114005,228442,0,24,20,12,16
14380,0.06,519.645,25.22,545.007,114013,228458,3,96,80,48,62
14381,0.584,924.472,13.827,938.972,114031,228494,8,216,180,108,131
14382,0.413,209.031,0.406,209.943,114039,228510,3,96,80,48,58
14383,0.153,491.302,7.975,499.525,114047,228526,3,96,80,48,58
14384,0.437,285.839,0.307,286.662,114057,228546,4,120,100,60,73
14385,0.322,881.003,11.145,892.565,114073,228578,7,192,160,96,116
14386,0.837,329.018,10.257,340.211,114079,228590,2,72,60,36,47
14387,31036,131.473,47.977,31215.7,114081,228594,0,24,20,12,16
14388,1.217,365.579,0.579,367.532,114087,228606,2,72,60,36,43
14389,0.121,492.075,13.597,505.892,114101,228634,6,168,140,84,98
14390,0.118,252.543,10.473,263.232,114111,228654,4,120,100,60,70
14391,0.052,618.061,7.721,625.935,114135,228702,11,288,240,144,167
14392,0.187,288.117,6.155,294.554,114149,228730,6,168,140,84,97
14393,0.052,172.457,0.351,172.945,114159,228750,4,120,100,60,70
14394,0.052,131.854,6.835,138.835,114169,228770,4,120,100,60,70
14395,0.052,492.502,6.503,499.15,114199,228830,14,360,300,180,212
14396,0.12,295.258,0.354,295.813,114215,228862,7,192,160,96,109
14397,0.05,190.419,6.031,196.593,114229,228890,6,168,140,84,97
14398,0.052,131.5,0.458,132.09,114239,228910,4,120,100,60,70
14399,0.052,107.832,6.44,114.422,114249,228930,4,120,100,60,70
14400,0.225,279.736,11.287,291.348,114257,228946,3,96,80,48,59
14401,0.372,278.567,7.031,286.062,114269,228970,5,144,120,72,89
14402,0.051,56.736,5.706,62.593,114273,228978,1,48,40,24,31
14403,0.051,94.993,0.374,95.497,114281,228994,3,96,80,48,55
14404,0.256,285.927,12.403,298.692,114291,229014,4,120,100,60,74
14405,0.065,1036.4,9.756,1046.31,114309,229050,8,216,180,108,128
14406,0.472,1013.56,10.762,1024.88,114331,229094,10,264,220,132,152
14407,0.338,552.77,0.424,553.601,114345,229122,6,168,140,84,94
14408,0.641,522.787,0.891,524.388,114353,229138,3,96,80,48,58
14409,0.609,663.355,19.812,683.857,114367,229166,6,168,140,84,101
14410,0.559,218.728,7.001,226.386,114375,229182,3,96,80,48,58
14411,0.217,876.291,6.593,883.192,114389,229210,6,168,140,84,101
14412,0.461,110.358,0.379,111.268,114393,229218,1,48,40,24,28
14413,0.055,459.158,11.194,470.5,114401,229234,3,96,80,48,59
14414,0.574,748.054,9.323,758.05,114417,229266,7,192,160,96,113
14415,0.853,394.108,16.196,411.256,114425,229282,3,96,80,48,59
14416,0.317,0.048,58.44,58.915,114425,229282,0,0,0,0,8
14417,0.253,681.914,8.565,690.822,114435,229302,4,120,100,60,74
14418,0.475,270.205,14.735,285.517,114441,229314,2,72,60,36,43
14419,0.136,540.346,11.393,551.969,114451,229334,4,120,100,60,74
14420,0.321,1383.96,12.05,1396.43,114473,229378,10,264,220,132,152
14421,33672.6,124.241,50.435,33847.5,114475,229382,0,24,20,12,16
14422,0.308,310.054,0.446,310.894,114481,229394,2,72,60,36,43
14423,0.178,322.556,14.476,337.311,114489,229410,3,96,80,48,62
14424,0.084,267.236,11.088,278.505,114497,229426,3,96,80,48,62
14425,0.049,481.317,11.998,493.455,114513,229458,7,192,160,96,113
14426,29738.2,143.272,48.71,29930.4,114515,229462,0,24,20,12,16
14427,1.289,148.695,38.518,188.701,114517,229466,0,24,20,12,16
14428,0.13,363.548,1.054,364.809,114525,229482,3,96,80,48,55
14429,0.168,166.775,0.89,167.899,114531,229494,2,72,60,36,40
14430,1.623,609.283,16.994,628.039,114541,229514,4,120,100,60,74
14431,0.726,671.791,19.243,692.009,114555,229542,6,168,140,84,101
14432,0.541,484.869,0.66,486.156,114565,229562,4,120,100,60,70
14433,0.481,603.453,8.177,612.275,114581,229594,7,192,160,96,116
14434,0.517,101.948,6.913,109.469,114585,229602,1,48,40,24,31
14435,0.143,257.9,0.543,258.746,114595,229622,4,120,100,60,73
14436,0.371,368.043,7.878,376.39,114609,229650,6,168,140,84,104
14437,0.423,332.641,8.21,341.437,114623,229678,6,168,140,84,104
14438,0.374,80.455,6.441,87.362,114627,229686,1,48,40,24,31
14439,0.22,155.017,7.861,163.206,114633,229698,2,72,60,36,46
14440,0.129,615.204,8.677,624.182,114657,229746,11,288,240,144,170
14441,0.47,165.718,0.625,166.902,114661,229754,1,48,40,24,28
14442,0.144,103.552,0.489,104.294,114665,229762,1,48,40,24,28
14443,35579.4,139.38,47.275,35766.2,114667,229766,0,24,20,12,16
14444,0.303,116.978,6.482,123.854,114671,229774,1,48,40,24,31
14445,0.071,126.315,0.347,126.814,114677,229786,2,72,60,36,43
14446,34617.1,138.687,48.441,34804.3,114679,229790,0,24,20,12,16
14447,0.262,282.373,13.983,296.716,114685,229802,2,72,60,36,47
14448,0.319,242.555,15.811,258.787,114691,229814,2,72,60,36,46
14449,0.206,206.006,13.985,220.294,114697,229826,2,72,60,36,47
14450,1.701,434.827,14.288,450.992,114706,229845,4,108,92,54,67
14451,0.128,160.934,13.844,175.003,114712,229857,2,72,60,36,43
14452,0.052,207.54,12.1,219.789,114720,229873,3,96,80,48,58
14453,0.163,364.996,13.747,390.79,114730,229893,4,120,100,60,74
14454,0.175,111.062,0.427,111.744,114734,229901,1,48,40,24,28
14455,0.052,147.914,13.962,162.024,114742,229917,3,96,80,48,55
14456,0.121,261.673,10.508,272.398,114756,229945,6,168,140,84,98
14457,0.117,52.547,0.393,53.136,114760,229953,1,48,40,24,28
14458,0.051,439.479,11.154,450.778,114782,229997,10,264,220,132,152
14459,0.052,52.099,5.488,57.731,114786,230005,1,48,40,24,31
14460,0.205,182.918,0.406,183.615,114800,230033,6,168,140,84,94
14461,0.051,118.05,7.978,126.176,114810,230053,4,120,100,60,70
14462,0.051,112.75,0.363,113.252,114820,230073,4,120,100,60,67
14463,0.052,108.287,5.3,113.732,114830,230093,4,120,100,60,70
14464,0.051,119.437,0.377,119.945,114840,230113,4,120,100,60,67
14465,0.052,104.796,6.915,111.856,114850,230133,4,120,100,60,70
14466,0.054,102.929,0.316,103.378,114860,230153,4,120,100,60,67
14467,0.051,100.335,6.265,106.748,114870,230173,4,120,100,60,70
14468,0.051,94.243,0.351,94.723,114880,230193,4,120,100,60,67
14469,0.052,449.936,7.119,457.204,114896,230225,7,192,160,96,116
14470,0.082,1671.39,8.635,1680.2,114936,230305,19,480,400,240,278
14471,0.842,714.753,10.137,725.831,114952,230337,7,192,160,96,116
14472,0.553,99.855,0.389,100.881,114956,230345,1,48,40,24,28
14473,0.486,571.77,16.005,588.356,114968,230369,5,144,120,72,86
14474,0.415,263.19,0.547,264.231,114974,230381,2,72,60,36,43
14475,0.053,567.43,27.334,594.916,114982,230397,3,96,80,48,59
14476,0.707,305.284,6.757,312.832,114992,230417,4,120,100,60,74
14477,0.074,639.389,7.315,646.874,115004,230441,5,144,120,72,89
14478,1.145,135.21,0.452,136.886,115007,230448,1,36,32,18,21
14479,0.06,691.564,1.63,693.335,115014,230463,3,84,72,42,48
14480,0.634,109.402,0.895,111.018,115017,230470,1,36,32,18,21
14481,0.068,285.442,14.863,300.468,115025,230486,3,96,80,48,58
14482,0.217,270.33,0.591,271.217,115028,230493,1,36,32,18,21
14483,31548,116.866,45.139,31710.2,115030,230497,0,24,20,12,16
14484,0.278,0.131,44.096,44.639,115030,230497,0,0,0,0,5
14485,0.209,222.445,17.227,239.982,115036,230509,2,72,60,36,43
14486,0.071,301.448,15.392,317.009,115048,230533,5,144,120,72,89
14487,0.354,96.158,10.934,107.548,115054,230545,2,72,60,36,43
14488,32880.5,344.165,20.984,33245.9,115060,230557,2,72,60,36,43
14489,0.366,680.789,8.449,689.693,115084,230605,11,288,240,144,167
14490,0.282,612.016,8.203,620.592,115112,230661,13,336,280,168,194
14491,33630.8,150.15,39.825,33821,115114,230665,0,24,20,12,16
14492,1.404,349.648,0.547,351.715,115126,230689,5,144,120,72,82
14493,0.392,494.844,15.343,510.705,115138,230713,5,144,120,72,89
14494,0.245,217.361,16.312,234.027,115144,230725,2,72,60,36,43
14495,32606.6,248.771,0.693,32856.2,115148,230733,1,48,40,24,28
14496,0.39,129.224,16.068,145.783,115152,230741,1,48,40,24,31
14497,0.071,217.538,9.301,227.011,115160,230757,3,96,80,48,62
14498,0.069,70.579,6.03,76.775,115164,230765,1,48,40,24,31
14499,0.051,196.957,0.436,197.53,115174,230785,4,120,100,60,70
14500,1.333,238.928,0.365,240.823,115182,230801,3,96,80,48,55
14501,30378.7,220.054,37.939,30636.8,115186,230809,1,48,40,24,31
14502,27658.6,135.715,48.805,27843.3,115188,230813,0,24,20,12,16
14503,0.364,167.311,0.384,168.137,115192,230821,1,48,40,24,28
14504,0.195,93.973,10.496,104.757,115195,230828,1,36,32,18,24
14505,0.049,123.246,0.451,123.825,115200,230839,2,60,52,30,37
14506,0.086,63.886,0.341,64.391,115204,230847,1,48,40,24,28
14507,0.052,195.936,5.482,201.561,115214,230867,4,120,100,60,73
14508,0.081,142.319,10.952,153.446,115218,230875,1,48,40,24,31
14509,0.05,241.629,0.566,242.322,115224,230887,2,72,60,36,43
14510,0.276,312.999,6.288,319.655,115238,230915,6,168,140,84,98
14511,0.048,240.069,8.557,248.768,115248,230935,4,120,100,60,70
14512,0.051,165.692,0.416,166.236,115258,230955,4,120,100,60,70
14513,0.05,240.868,6.885,247.893,115274,230987,7,192,160,96,119
